ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0
114858,29000,34,1,376
114866,1100,3,1,426
114867,3000,8,1,369
114868,80700,44,1,368
114869,3000,6,1,395
114874,1600,6,1,646
114876,5000,13,1,416
114877,33800,36,1,454
114878,1000,4,1,411
114879,1900,6,1,398
114881,7000,16,1,433
114883,525,2,1,549
114884,7340,17,1,407
114885,2000,6,1,538
114887,4950,12,1,428
114890,4000,10,1,441
114891,9650,21,1,410
114892,33800,35,1,396
114896,3700,10,1,420
114898,50800,37,1,374
114899,3400,9,1,531
114900,10000,21,1,431
114902,2000,6,1,423
114904,2000,6,1,520
114908,7000,16,1,390
114910,41600,36,1,523
114914,30400,33,1,463
114915,3300,9,1,513
114918,43500,35,1,365
114919,4800,12,1,396
114920,5400,13,1,475
114921,7000,16,1,447
114927,8000,18,1,519
114928,6200,14,1,423
114932,10000,21,1,355
114933,3850,10,1,425
114934,10000,21,1,453
114937,8650,20,1,389
114938,3500,9,1,380
114939,1700,6,1,428
114940,3100,6,1,422
114942,2000,6,1,513
114943,8000,18,1,436
114944,5000,12,1,510
114945,5400,13,1,460
114946,3000,8,1,581
114947,2500,7,1,433
114948,3000,8,1,477
114949,3250,7,1,472
114950,6751,15,1,453
114951,1113,5,1,492
114952,5000,12,1,419
114955,600,2,1,414
114956,543,2,1,431
114957,868,4,1,508
114962,7000,16,1,540
114963,1500,3,1,572
114965,7000,16,1,444
114967,2600,6,1,508
114971,4200,11,1,448
114973,7765,17,1,480
114974,3000,6,1,397
114976,3418,9,1,436
114977,3000,8,1,442
114978,672,2,1,550
114979,2953,8,1,501
114980,543,2,1,404
114983,525,4,1,495
114984,5800,14,1,442
114985,5000,10,1,539
114992,8500,17,1,418
114994,15000,24,1,393
114996,4000,8,1,475
114998,5864,14,1,383
115001,5000,12,1,374
115003,2300,7,1,511
115010,15000,27,1,358
115013,850,4,1,714
115014,1663,4,1,478
115015,15000,26,1,405
115016,2600,8,1,454
115018,4500,11,1,420
115020,4000,8,1,510
115021,8500,19,0,426
115022,3500,9,1,734
115023,8750,18,1,432
115027,543,2,1,479
115028,24300,32,1,435
115029,1600,4,1,429
115032,4000,10,1,408
115037,3500,9,1,427
115043,1600,4,1,595
115047,4700,11,1,384
115049,2500,7,1,487
115050,500,4,1,641
115052,1000,4,1,400
115053,2000,6,1,553
115054,2385,5,1,482
115055,1000,2,1,499
115056,1000,2,1,458
115057,54450,40,1,401
115058,8400,16,1,392
115059,10000,21,1,364
115061,3000,8,1,431
115062,9820,19,1,496
115063,2200,5,1,601
115064,4000,8,1,484
115068,47260,35,1,364
115071,2000,6,0,613
115072,2000,4,1,602
115073,24300,30,1,409
115074,9200,20,1,574
115075,3000,8,1,405
115076,8000,19,1,439
115077,500,2,1,695
115078,6000,14,1,399
115080,1600,4,1,381
115081,2000,6,1,666
115084,7000,15,1,492
115086,6000,12,1,453
115087,3000,8,1,515
115088,6000,12,1,436
115089,5560,13,1,398
115090,7000,14,1,543
115092,6000,15,1,436
115095,3000,8,1,544
115096,1000,2,1,456
115097,2000,4,1,522
115098,6000,12,1,513
115099,2000,6,1,452
115100,1000,4,1,439
115101,3000,8,0,401
115102,1700,6,0,533
115103,3411,9,0,419
115105,3000,6,1,416
115108,6000,14,1,382
115109,2200,5,1,474
115110,850,2,1,519
115112,600,4,1,601
115113,2050,6,0,383
115114,543,4,1,426
115119,1000,4,1,401
115121,2000,6,1,541
115122,1301,5,1,411
115124,4000,10,1,399
115125,6000,15,1,350
115126,2710,8,1,392
115127,500,2,1,612
115128,2786,6,1,612
115131,9350,20,1,453
115133,11865,24,1,370
115134,543,4,1,550
115135,10000,21,1,433
115136,11700,21,1,419
115137,1109,3,1,533
115140,1000,4,1,473
115142,2500,5,1,472
115143,3000,8,1,436
115145,6000,12,1,533
115146,4097,8,1,385
115147,3500,9,1,474
115148,4000,8,1,351
115149,5000,12,1,463
115151,6857,16,1,471
115152,760,2,1,660
115153,3000,8,0,436
115154,2100,7,1,384
115155,2000,4,1,446
115157,10000,22,1,485
115158,2230,7,1,376
115159,4800,10,1,515
115160,4126,10,1,520
115162,3000,8,1,418
115164,4000,8,1,417
115165,1000,4,1,481
115166,1500,3,1,399
115172,5000,12,1,352
115174,2500,7,1,364
115175,500,4,1,467
115179,3000,6,1,472
115183,3650,8,1,508
115184,18200,28,1,360
115185,1200,5,1,535
115187,43500,37,1,403
115190,5000,12,1,416
115191,4000,10,1,533
115192,3000,6,1,674
115193,11820,23,1,494
115195,12000,24,1,462
115198,3000,8,1,514
115199,3200,9,1,645
115200,2500,7,0,403
115202,2000,6,0,439
115203,12800,24,1,533
115209,10000,21,1,572
115212,7000,14,1,436
115214,3000,6,1,571
115215,1000,2,1,703
115218,1054,5,1,461
115219,2556,7,1,587
115220,1500,5,1,641
115221,1000,2,1,449
115222,6000,12,1,394
115224,3000,8,1,405
115225,3100,6,1,582
115228,1000,2,1,505
115230,1200,5,1,564
115231,6000,14,1,433
115232,3500,9,1,352
115235,5672,13,1,420
115236,3411,7,1,462
115238,2250,7,1,410
115239,4000,8,1,444
115240,1500,5,1,540
115246,1084,5,1,564
115247,541,2,1,533
115253,1000,2,1,591
115254,3000,8,1,552
115255,5000,12,1,454
115258,2500,5,1,413
115260,1500,5,1,364
115261,5000,12,1,474
115263,2000,6,1,353
115265,5399,14,1,378
115269,1447,3,1,392
115270,8000,18,1,419
115271,1084,5,0,516
115273,10000,19,1,385
115274,10000,19,1,416
115275,1084,3,1,493
115276,14500,27,1,474
115277,14800,26,1,433
115278,6000,14,1,523
115279,5135,10,1,433
115280,11000,20,1,454
115281,11000,21,1,364
115282,5524,11,1,405
115283,3895,8,1,513
115284,978,4,1,456
115285,3000,8,1,552
115286,1109,5,1,617
115288,2787,6,1,448
115289,8000,16,1,511
115290,3250,7,1,417
115292,1000,4,1,476
115294,4500,11,1,415
115300,1000,2,1,386
115307,6000,12,1,436
115310,4000,8,1,423
115312,2000,6,1,413
115314,2700,8,1,512
115315,7000,16,0,457
115316,4000,8,1,453
115317,3700,8,1,448
115318,3500,9,0,389
115319,43500,37,1,489
115320,800,2,1,563
115321,500,4,1,640
115322,18200,29,1,371
115324,4700,9,1,459
115325,750,2,1,415
115326,1500,3,1,543
115327,3000,8,1,543
115328,5000,12,1,454
115330,8000,18,1,444
115331,8000,18,0,459
115333,5000,12,1,425
115334,8000,18,1,465
115335,500,2,1,640
115336,2000,4,1,482
115339,9200,18,1,387
115341,1000,4,1,603
115343,1106,3,1,422
115344,500,2,1,588
115347,2200,7,0,546
115348,6000,12,1,523
115349,1558,4,1,371
115351,5000,12,1,382
115352,1150,3,1,443
115354,10000,22,1,412
115355,5000,12,1,393
115356,4500,11,1,510
115357,10000,19,1,512
115358,5000,10,1,357
115360,1000,4,0,575
115361,1200,3,1,431
115362,2867,8,0,371
115364,1500,3,1,575
115365,5000,12,1,419
115367,500,4,1,464
115368,6000,14,1,374
115369,8000,17,1,439
115371,500,4,1,414
115372,2673,8,0,440
115373,4800,10,1,370
115374,3000,8,1,550
115375,1300,5,1,492
115376,4000,10,1,551
115379,3092,8,1,369
115380,1500,5,1,469
115382,6500,13,1,436
115383,8000,19,0,533
115384,2000,6,1,403
115385,700,2,1,547
115386,2229,5,1,410
115387,5000,10,1,357
115388,4000,10,1,437
115389,3000,8,1,485
115391,4500,9,1,444
115394,600,4,1,551
115395,6000,14,1,371
115396,6000,14,1,485
115398,4000,10,1,505
115399,2600,8,1,518
115401,2000,6,1,484
115403,6000,14,1,364
115404,1800,4,1,401
115405,1109,3,1,459
115407,15000,24,1,357
115408,2500,7,1,385
115409,3800,8,1,364
115410,1338,5,1,449
115411,1500,5,0,749
115413,2230,5,1,554
115414,1200,3,1,658
115415,2000,6,0,426
115416,13000,22,1,566
115417,3000,8,1,418
115419,1450,5,1,379
115421,5000,12,1,453
115427,24300,34,1,393
115428,1000,4,0,353
115429,139300,59,0,357
115433,27900,33,1,357
115440,20700,32,1,403
115441,800,2,1,445
115445,4700,11,1,361
115452,12200,22,1,376
115456,500,4,1,440
115463,700,2,1,556
115465,1650,6,1,428
115467,1000,4,1,569
115468,2100,7,0,397
115469,8300,18,1,364
115471,5000,10,1,388
115472,5000,10,1,668
115473,1000,4,1,456
115474,2000,6,1,478
115478,5300,13,1,572
115479,500,4,1,502
115483,4000,8,1,411
115484,700,4,1,530
115488,1800,6,1,384
115491,1800,4,1,505
115494,500,4,1,485
115495,3000,6,1,613
115496,2000,6,1,539
115497,2500,5,1,412
115499,21500,32,1,409
115501,98200,51,1,355
115503,4000,10,1,491
115505,9500,22,1,410
115506,5900,15,1,364
115507,2000,6,1,447
115508,4200,11,1,385
115512,140200,53,1,472
115515,43500,38,1,450
115516,1200,5,1,361
115518,1500,5,1,575
115521,9000,20,1,374
115522,6500,14,1,390
115523,3000,8,1,517
115524,500,4,0,372
115526,7700,17,1,366
115529,2884,6,1,417
115530,1000,2,1,551
115536,3692,8,1,390
115537,3411,7,1,370
115538,1700,4,1,420
115539,1500,5,1,472
115544,9000,18,1,385
115546,3650,10,0,616
115547,4000,8,1,505
115548,1700,6,1,382
115549,7500,17,1,424
115550,3700,10,1,517
115551,10000,20,1,424
115554,4300,11,1,352
115556,3638,7,1,363
115557,500,4,1,675
115563,1500,3,1,531
115564,9500,21,1,588
115565,3000,8,1,543
115566,3000,6,1,552
115567,543,4,1,456
115568,2311,5,1,432
115573,9372,18,1,377
115574,6000,12,1,426
115577,10000,20,1,364
115578,1000,2,1,487
115579,10000,19,1,430
115580,9000,20,1,410
115581,5000,13,1,359
115582,6000,12,1,370
115583,5000,12,1,502
115584,4000,8,1,355
115586,1000,4,0,548
115587,1500,5,1,629
115589,1500,3,1,554
115590,3700,10,1,581
115591,2000,6,1,522
115592,750,4,1,606
115593,10400,22,1,431
115594,5000,12,1,612
115595,3400,9,1,407
115596,800,2,1,620
115597,600,4,0,539
115602,4500,11,1,451
115603,3240,9,1,470
115604,3500,9,1,442
115605,1300,3,1,460
115606,1500,5,1,497
115607,1663,4,1,412
115612,1897,6,1,356
115613,4500,11,1,458
115614,2500,7,1,530
115617,11472,23,0,398
115618,3600,9,0,377
115620,4105,8,1,356
115626,1115,5,1,423
115627,1800,4,1,414
115629,14000,25,1,371
115630,500,2,1,523
115632,2050,4,1,362
115633,4400,9,1,497
115634,5000,11,1,416
115635,2230,5,1,496
115636,4000,10,1,493
115638,1000,2,1,589
115639,1500,5,1,533
115642,5500,13,1,539
115643,4225,9,1,475
115645,1000,2,1,447
115646,4400,9,1,566
115647,12000,23,1,379
115648,14500,26,1,424
115649,3500,9,1,507
115652,6600,15,1,444
115654,1200,5,1,400
115655,1000,4,1,445
115656,500,4,1,693
115658,2000,4,1,540
115664,6600,15,1,404
115665,5000,12,1,368
115666,18200,31,1,457
115681,2000,6,1,455
115682,1000,4,1,420
115686,600,4,1,506
115687,4000,10,1,360
115690,8600,18,1,368
115697,4000,10,1,571
115699,1500,5,1,383
115702,3000,6,1,427
115703,13900,26,1,432
115705,1500,3,1,567
115707,1000,4,1,499
115708,2600,8,1,367
115710,1250,3,1,459
115711,2000,6,1,560
115712,53600,38,1,381
115713,7000,16,1,469
115714,3000,6,1,405
115716,4000,8,1,409
115717,4000,8,1,582
115720,3600,9,1,551
115721,3000,8,1,471
115722,6000,14,1,386
115724,3000,8,1,468
115725,1500,5,1,610
115726,5000,10,1,399
115727,24300,32,1,497
115728,1000,4,1,369
115729,5000,12,1,551
115730,9000,18,1,452
115733,5000,12,1,454
115734,1700,4,1,593
115736,43500,36,1,395
115737,2000,6,1,448
115738,7200,17,1,453
115740,5000,12,1,462
115741,5000,12,1,472
115742,3000,6,1,478
115743,4000,8,1,487
115745,4000,8,1,544
115748,800,2,1,472
115749,1000,4,1,353
115750,1300,5,1,513
115752,4200,9,1,352
115755,3300,7,1,372
115756,3200,9,1,542
115757,24300,32,0,414
115758,2000,6,1,535
115760,33800,36,1,463
115761,10000,22,1,485
115762,6000,12,1,433
115763,2500,7,1,527
115764,3650,10,0,416
115765,9500,21,1,405
115766,10000,22,1,453
115768,800,2,1,539
115769,8950,20,1,379
115770,850,4,1,681
115774,2000,4,1,581
115778,4000,8,1,364
115779,6734,13,1,512
115780,3500,9,1,460
115781,5500,13,1,453
115782,3405,9,1,364
115783,4000,8,1,373
115784,3500,7,1,444
115785,6500,16,1,485
115786,1438,3,1,499
115787,2300,5,1,443
115788,1500,3,1,451
115792,5600,13,1,393
115793,10000,21,1,385
115795,2500,7,1,593
115796,2400,5,1,436
115800,10000,21,1,588
115802,4000,10,1,418
115804,1200,3,1,493
115805,6806,15,1,372
115806,923,4,1,554
115807,3500,9,1,419
115808,7600,15,1,364
115809,7600,15,1,398
115810,1300,3,1,364
115812,1100,3,1,533
115813,814,4,1,450
115814,3000,6,1,481
115815,2500,7,1,454
115817,1000,2,1,476
115818,3000,6,1,358
115819,4500,9,1,444
115820,1500,3,1,407
115821,5000,10,1,416
115822,6100,14,1,572
115824,5500,11,1,433
115825,1500,5,1,663
115827,4200,11,1,513
115828,5000,10,1,491
115829,2000,6,1,477
115830,4000,10,1,407
115831,2226,7,1,413
115832,5000,10,1,411
115833,3000,8,1,500
115835,10000,19,1,381
115837,625,2,1,482
115838,3000,6,1,514
115839,1000,2,1,581
115840,1662,4,1,532
115841,10000,22,1,433
115844,1600,6,1,541
115845,1000,4,1,485
115846,2216,5,1,526
115848,5000,10,1,505
115850,6147,14,1,400
115851,500,4,1,369
115853,4500,10,1,354
115854,1084,3,1,477
115856,10000,21,1,474
115859,11400,21,1,405
115860,500,4,1,516
115861,1000,2,1,467
115862,7000,14,1,588
115863,3500,9,1,410
115867,9000,20,1,560
115871,3500,7,1,361
115873,5000,10,1,454
115874,10000,21,1,433
115875,2000,6,1,604
115878,3000,6,1,384
115879,6600,15,1,572
115880,2000,6,1,485
115884,6500,13,1,505
115886,4200,11,1,541
115887,652,4,1,357
115888,1000,4,1,513
115891,1500,3,1,512
115893,4973,10,1,409
115894,2000,6,1,433
115895,3400,9,1,453
115896,7000,16,1,354
115898,758,4,1,398
115901,625,4,1,383
115903,2300,7,1,491
115905,500,4,1,421
115906,4000,10,1,471
115907,543,4,1,370
115908,5000,12,1,385
115911,1000,2,1,552
115912,3700,10,1,564
115918,5000,12,1,493
115923,2000,6,0,460
115924,520,2,1,411
115925,4000,8,1,461
115927,500,4,1,557
115928,6500,14,1,389
115929,5000,12,1,416
115930,2500,7,1,420
115931,1200,5,0,531
115933,2500,5,1,524
115934,3200,9,1,561
115935,3000,8,1,443
115936,4300,9,1,461
115937,2000,6,1,711
115940,1084,3,1,484
115942,4000,8,1,600
115943,4424,11,1,454
115944,1500,5,1,541
115946,500,2,1,496
115948,4500,11,1,433
115950,4000,10,1,485
115951,1442,5,1,416
115954,4400,10,1,454
115955,750,2,1,627
115956,4000,10,1,364
115958,9700,21,1,528
115960,6458,13,1,487
115961,2100,7,1,669
115962,9500,22,1,408
115963,1500,5,1,537
115966,5000,10,1,619
115967,6000,14,1,536
115968,2500,7,1,459
115969,3760,8,1,438
115970,3400,9,1,487
115972,1115,5,1,536
115973,4000,10,1,525
115976,3900,8,1,384
115977,1500,3,1,358
115981,3100,8,1,360
115988,1000,2,1,490
115991,10800,20,1,386
115993,4100,10,1,421
115994,5000,10,1,481
115997,5250,13,1,402
116000,33800,34,1,395
116004,3500,7,1,391
116005,6000,14,1,396
116006,8975,20,1,351
116012,1500,5,1,380
116013,500,4,1,404
116015,4600,9,1,413
116017,4600,9,1,463
116020,3000,8,0,350
116021,7600,16,1,601
116023,1500,5,1,395
116024,9200,20,1,434
116026,4250,9,1,505
116027,1500,5,1,420
116028,30400,32,1,537
116029,2500,5,1,513
116030,32300,34,1,434
116031,3000,8,1,512
116032,600,4,1,364
116033,71700,44,1,420
116034,1000,4,1,350
116035,3100,8,1,523
116036,10000,19,1,394
116038,2000,6,1,454
116040,9200,20,1,550
116041,2000,4,1,527
116042,5780,14,1,385
116043,4200,9,1,436
116045,5000,12,1,416
116047,24300,32,0,375
116048,4000,8,1,536
116049,5750,13,1,454
116051,5000,10,1,552
116052,43500,38,0,502
116053,7500,15,1,355
116054,3500,7,1,375
116055,3500,9,1,367
116056,2350,7,1,413
116057,10000,19,1,485
116058,3000,8,1,441
116060,1600,4,1,405
116062,4300,9,1,454
116063,1500,3,1,492
116064,1500,3,1,541
116066,6800,16,1,405
116067,4500,11,1,505
116068,87700,44,1,351
116069,12750,24,1,450
116070,500,4,1,524
116071,5000,12,1,511
116072,10000,22,1,350
116074,9000,18,1,433
116076,1100,5,1,607
116077,541,4,1,591
116079,12200,25,1,500
116081,18200,29,1,442
116082,500,2,1,453
116083,21900,32,1,601
116085,3508,9,1,355
116086,3000,8,1,405
116087,4000,8,1,364
116088,3500,7,1,381
116089,5000,12,1,659
116091,6000,12,1,441
116093,1000,2,1,591
116096,3000,6,1,486
116097,5000,12,1,424
116099,1900,4,1,441
116100,1500,3,1,640
116101,2308,7,1,414
116102,4075,8,1,369
116103,1250,3,1,571
116104,4000,8,1,523
116105,8300,18,1,370
116106,2550,5,1,418
116108,900,2,1,547
116109,1248,3,1,351
116110,1000,4,1,391
116112,3979,8,1,395
116113,5000,12,1,384
116114,3000,8,1,531
116115,4600,9,1,405
116116,1200,3,1,505
116117,5700,13,1,441
116118,5000,12,1,523
116121,2226,7,1,356
116122,1000,2,1,660
116123,2000,4,1,474
116124,4000,8,1,404
116125,610,4,1,471
116126,6000,14,1,436
116127,4050,8,1,405
116128,8000,18,1,505
116129,2308,7,1,384
116130,3800,10,1,385
116131,543,2,1,387
116135,3000,8,1,501
116136,543,4,1,515
116138,1626,6,1,533
116140,5000,10,1,355
116143,1500,5,1,453
116144,3930,8,1,474
116145,3200,9,1,560
116147,1200,5,1,467
116149,6000,15,1,362
116150,1084,3,1,428
116151,12000,22,1,433
116152,1084,5,1,462
116154,4000,10,1,416
116155,1084,5,1,449
116156,1626,4,1,381
116157,2891,6,1,418
116161,3000,6,1,470
116165,1250,5,1,643
116166,4000,8,1,433
116167,542,2,1,426
116168,1337,5,1,457
116169,3703,10,1,363
116170,1500,5,1,393
116171,3500,7,1,567
116173,2229,7,1,536
116174,1104,5,1,571
116175,1000,2,1,589
116177,3500,9,1,530
116178,15000,27,1,416
116179,4000,10,1,436
116180,1084,3,1,430
116181,6000,12,1,455
116182,3418,9,1,457
116183,750,4,0,546
116184,2900,6,1,421
116187,600,4,1,495
116188,1500,3,1,550
116189,4200,9,1,419
116190,4542,11,1,386
116191,3317,7,1,533
116192,1100,5,1,599
116193,7900,19,1,367
116195,1951,4,1,390
116197,2500,7,1,405
116200,543,2,1,373
116202,500,4,0,414
116203,2299,7,1,352
116206,2000,6,1,649
116208,2230,5,1,484
116210,5296,11,1,353
116211,4000,8,1,419
116212,3250,9,1,374
116213,3000,8,1,394
116215,2000,6,1,384
116216,8000,18,1,364
116219,1000,2,1,374
116220,6000,14,1,485
116221,10890,23,1,462
116222,5500,12,1,505
116223,1000,2,1,453
116224,1630,4,1,454
116225,3423,9,1,350
116226,1663,6,1,550
116227,5693,11,1,394
116228,5000,12,1,385
116229,3423,9,1,415
116231,10000,21,1,364
116232,500,2,1,656
116234,400,2,1,435
116236,11000,20,1,396
116237,2500,7,1,486
116239,500,2,1,683
116240,8500,19,0,400
116241,815,4,1,610
116242,700,4,1,615
116243,1500,3,1,468
116244,5135,12,1,366
116245,5710,13,1,366
116246,1301,5,1,520
116247,3000,8,1,528
116248,4000,10,1,418
116249,1394,5,1,584
116250,1311,5,1,405
116251,2000,6,1,748
116254,1000,2,1,468
116255,4000,10,1,516
116257,1200,3,1,359
116258,2000,4,1,449
116263,18600,28,1,397
116265,2100,5,1,399
116268,4700,11,1,369
116271,4000,8,1,418
116279,2500,7,1,446
116282,3250,7,1,405
116285,4130,10,1,398
116289,2000,4,1,407
116290,6500,15,1,419
116293,2000,6,1,439
116300,71300,42,1,371
116302,600,2,1,584
116310,2500,5,1,372
116312,600,2,1,467
116314,1000,4,1,461
116318,3000,6,1,481
116322,10000,22,0,412
116325,4000,8,1,530
116326,3000,8,1,454
116327,4700,11,1,539
116329,40400,37,1,431
116331,5000,12,0,377
116332,700,4,0,369
116334,3850,10,1,505
116335,5550,13,1,451
116336,8000,18,1,474
116337,11100,21,1,532
116339,1200,3,1,351
116340,9250,20,1,384
116341,5250,11,1,546
116342,12200,22,1,532
116343,7650,16,1,397
116344,3500,9,1,395
116346,1500,5,1,683
116348,95400,52,1,453
116350,12200,25,1,475
116351,2000,4,1,385
116353,1500,5,1,491
116355,3000,8,1,382
116356,3500,9,1,508
116357,1000,4,1,662
116358,3000,8,1,472
116360,12200,25,1,515
116361,5000,10,1,603
116362,2000,6,1,625
116364,3000,6,1,436
116367,5000,12,1,505
116368,2500,7,0,460
116369,900,2,1,564
116370,3000,6,1,385
116371,1600,4,1,646
116373,6200,12,1,448
116376,4000,8,1,561
116377,5000,10,1,431
116378,1500,3,1,481
116379,1500,5,1,417
116380,6730,15,1,516
116384,1500,5,1,510
116385,40400,37,1,457
116387,2000,4,1,546
116388,750,4,1,629
116389,6500,16,1,454
116390,2300,7,0,431
116393,10000,21,1,374
116395,24300,31,1,441
116398,24300,32,1,374
116399,1250,3,1,458
116400,1000,4,0,474
116401,2500,7,1,527
116402,750,4,0,458
116404,10000,22,1,385
116406,6000,14,1,461
116409,6000,12,1,384
116412,2000,6,0,381
116413,8000,18,1,384
116415,1000,2,1,563
116416,85500,46,1,440
116417,9200,20,0,608
116418,1830,6,1,416
116420,5000,12,1,364
116424,3500,9,1,405
116425,2000,4,1,416
116426,8000,18,1,384
116427,1200,5,1,409
116428,6000,14,1,350
116429,6000,14,1,398
116430,1000,2,1,532
116431,7500,17,1,561
116432,4000,10,1,453
116434,6000,12,1,463
116435,5000,10,1,395
116438,1667,6,1,567
116439,2779,8,1,373
116440,2303,5,1,434
116442,3000,8,1,535
116443,1336,5,1,483
116444,3000,8,1,367
116445,1750,4,1,752
116447,7500,17,1,485
116448,3000,8,1,642
116449,9000,20,1,405
116450,2500,7,1,454
116452,2330,7,1,511
116454,2000,6,1,475
116457,1558,4,1,478
116458,2000,6,0,468
116459,1900,6,1,560
116460,8000,18,1,444
116461,1000,4,0,515
116462,3400,9,1,385
116463,2560,5,1,445
116464,1850,6,0,403
116465,4000,10,1,361
116466,4000,10,1,453
116467,2449,7,1,540
116468,8200,17,1,505
116469,500,4,1,428
116470,5000,10,1,436
116471,2000,6,0,560
116472,500,4,1,681
116473,1514,5,1,426
116474,500,4,0,464
116475,800,2,1,623
116477,2160,7,1,538
116478,3000,8,1,471
116480,7500,18,1,384
116482,1700,6,1,645
116484,6500,15,1,433
116485,1000,4,1,542
116486,2000,4,1,412
116487,1500,5,1,590
116488,2000,6,1,489
116489,6000,15,1,531
116490,2000,6,1,454
116491,543,4,1,487
116492,1500,5,1,505
116493,652,4,1,395
116495,2000,4,1,665
116496,4000,10,1,492
116497,3150,7,1,550
116498,600,2,1,427
116499,800,4,1,511
116500,1300,5,1,590
116501,1000,4,1,413
116502,6000,15,0,370
116503,7000,16,1,364
116504,1500,3,1,368
116508,1500,5,1,458
116509,9750,21,1,384
116510,6300,15,1,546
116511,2000,6,1,392
116512,5858,13,1,503
116513,3500,7,1,419
116514,4200,12,1,370
116515,1109,3,1,436
116517,1500,5,1,573
116518,1000,2,1,646
116519,3000,6,1,562
116520,5000,10,1,453
116521,6750,13,1,364
116522,12000,21,1,405
116523,800,4,1,541
116525,2000,4,1,402
116527,2329,7,1,502
116529,2800,8,1,498
116530,1000,4,1,453
116531,1000,2,1,571
116533,7700,16,1,488
116535,1000,4,1,625
116536,1000,2,1,573
116537,1100,5,1,680
116538,8000,18,1,385
116539,1500,3,1,462
116540,3000,8,1,502
116541,8000,16,1,485
116542,2000,6,1,481
116544,3000,8,1,513
116545,2000,6,1,526
116546,7000,17,1,512
116548,2500,7,1,612
116549,3600,9,1,518
116550,6000,12,1,581
116554,2750,6,1,550
116556,1200,5,0,546
116557,5500,13,1,433
116558,3000,8,1,482
116559,4150,8,1,453
116560,7500,17,1,433
116561,3871,8,1,429
116562,3000,8,1,510
116565,1350,5,1,498
116566,7000,16,1,530
116567,6000,12,1,357
116568,1084,5,1,552
116569,4000,10,1,510
116571,1000,4,1,629
116572,3000,6,1,651
116573,10000,20,1,374
116574,500,2,1,386
116575,11000,22,1,528
116576,6000,14,1,644
116577,6350,16,1,359
116578,2230,7,1,586
116579,7500,16,1,421
116580,1084,5,1,458
116581,5591,11,1,429
116582,500,4,1,746
116583,800,4,1,597
116584,2000,6,1,516
116585,3000,8,1,505
116587,1200,3,1,368
116590,3500,7,1,447
116592,8000,16,1,426
116593,18200,33,1,377
116595,4000,10,0,370
116596,2200,7,1,427
116601,2000,4,1,435
116603,1000,2,1,515
116607,600,4,1,422
116609,1000,4,0,370
116610,1000,4,1,428
116614,1500,5,1,434
116615,2000,6,1,580
116616,4500,11,1,533
116617,5000,12,0,513
116619,3000,8,1,369
116620,2000,6,1,454
116622,4000,10,1,403
116624,3000,8,1,416
116625,3000,8,1,431
116626,49300,38,1,351
116627,6500,13,1,396
116628,500,2,1,394
116629,1200,3,1,415
116630,2000,4,1,423
116633,2500,7,0,471
116634,800,4,1,478
116637,24300,33,1,473
116638,34900,35,1,479
116639,10000,19,1,385
116640,2500,7,0,543
116641,5000,12,1,470
116642,922,4,1,488
116643,6722,15,1,357
116644,8000,18,1,493
116645,5700,13,1,426
116647,4000,8,1,538
116648,3000,8,1,500
116649,6000,14,1,420
116650,8000,16,1,505
116651,9450,20,1,575
116654,3000,6,1,386
116655,2000,6,1,592
116656,5200,12,1,451
116657,4500,11,1,560
116658,5000,12,1,472
116659,2000,4,1,430
116660,3312,9,1,361
116662,1500,3,1,592
116664,1084,5,1,425
116665,6500,13,1,505
116668,3000,6,1,456
116669,8000,18,1,458
116671,7800,17,1,462
116672,4000,8,1,408
116673,10000,19,1,434
116674,5000,12,1,489
116675,1663,6,1,400
116676,540,4,1,363
116678,500,4,1,752
116679,3500,9,1,473
116682,3000,8,1,384
116683,2000,4,1,541
116684,4789,12,1,449
116686,1500,3,1,412
116688,6000,12,1,384
116689,4561,11,1,389
116690,2000,6,1,522
116691,3500,9,1,592
116692,4000,8,1,364
116694,1000,2,1,666
116695,6000,14,1,405
116696,2000,6,1,495
116697,7700,16,1,485
116699,5500,13,1,401
116700,6400,15,1,482
116702,800,2,1,665
116704,5000,10,1,513
116705,6000,14,1,562
116708,3000,8,0,381
116710,8219,19,1,370
116711,1626,6,1,500
116712,7500,17,1,547
116715,5750,13,1,559
116716,8000,20,1,606
116717,2217,7,1,525
116718,6270,12,1,470
116719,543,4,1,427
116720,5000,12,1,515
116723,3500,9,1,597
116724,2500,7,0,476
116725,1400,3,1,448
116726,5000,10,1,429
116737,5700,11,1,570
116738,2800,8,1,529
116740,8000,16,1,563
116741,3900,10,1,535
116742,19500,32,1,588
116743,31600,37,1,425
116744,7000,16,1,496
116745,62400,42,1,411
116746,9200,18,1,395
116748,3800,10,1,462
116749,4500,9,1,533
116750,6100,13,1,525
116751,450,2,1,570
116752,7000,17,1,505
116755,3500,7,1,441
116757,4200,10,1,358
116758,3200,7,1,455
116759,2226,7,1,470
116760,3500,9,1,602
116761,6500,15,1,387
116763,4500,9,1,550
116764,3000,8,1,454
116765,15000,26,1,418
116768,3200,7,1,562
116769,5000,12,1,383
116772,9095,20,1,363
116774,1084,5,1,554
116775,540,4,1,351
116776,5500,14,0,409
116777,6500,15,1,413
116778,6000,14,1,622
116780,1084,5,1,522
116781,1663,4,1,582
116782,2230,7,1,468
116784,2230,7,1,556
116786,4000,10,1,453
116790,6300,13,1,385
116791,7000,16,1,505
