ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0,OptimizedLoanAmount,OptimizedLoanPeriod,OptimizedPredictedGood
100105,6000,14,1,94,5962.6498258,18.317888234,350.0013614938273
100108,3000,8,0,285,2992.7327817,9.0973021809,350.00176361959393
100109,4000,10,1,340,3998.7275006,10.168872202,350.0074753711501
100110,5000,10,1,258,4981.7537968,11.549724934,350.002162814195
100114,3600,9,0,102,3568.4655785,13.184902237,350.0000000699142
100121,2000,6,0,-475,1927.0799047,19.935105983,350.0000013442468
100123,6500,15,1,308,6493.7353465,15.708391434,350.00293583628047
100124,4700,11,0,-331,4601.2412962,22.486450043,350.00001544390386
100127,1700,6,1,126,1685.6864936,9.7859174845,350.0000021707947
100137,87700,46,1,265,87470.342684,47.341581651,350.0000875836663
100139,2000,4,1,326,1995.2399587,4.404288785,350.0013193892612
100141,58000,40,0,98,57594.600016,44.094184115,350.0020321028069
100145,4000,10,1,-47,3949.5194953,16.699218564,350.00000385417286
100150,4000,10,1,132,3972.2802262,13.678664064,350.0000001120794
100152,1000,4,1,289,996.96433146,5.0313619899,350.00059590334274
100159,4000,10,0,151,3974.6964921,13.358089113,350.0025060860677
100162,1000,4,0,-422,961.5803052,17.052518701,349.9999999680774
100164,3750,10,1,119,3724.1741166,13.899537329,350.00000011517477
100167,2782,6,1,255,2765.786555,7.6013829669,350.00280810561935
100169,3500,9,0,90,3468.7454408,13.388162879,350.00000007439894
100172,760,4,0,-331,740.41427951,15.520008015,350.00000000972886
100175,1000,4,0,-419,961.72960453,17.001796478,349.9999999641992
100176,1000,4,0,-446,960.38591054,17.458296485,349.9999999996039
100178,1000,2,1,195,969.25971938,4.6108881909,350.00000015365015
100184,3500,9,1,343,3499.1572141,9.1183278453,350.0109612072081
100185,600,4,0,-461,585.45859337,17.722851309,350.0000000503202
100189,651,4,0,-283,637.63976109,14.710078667,350.00000000266675
100193,543,4,1,326,542.64747511,4.4061929534,350.0034459815703
100196,5838,14,0,-506,5719.7397195,28.44067189,350.00001502489226
100197,5838,14,0,-405,5733.6933043,26.736807517,350.00001090368823
100198,850,4,1,242,846.11538126,5.8266316444,350.00000007527944
100205,5000,10,1,294,4988.8933281,10.943331579,350.0025494105033
100208,6188,14,1,76,6145.4890548,18.620447171,350.00333155763315
100217,2000,6,1,343,1999.3800687,6.1184704403,350.0138046913802
100218,1000,4,0,-467,959.34081527,17.813352045,349.9999999666778
100221,1773,6,1,205,1762.923152,8.450361569,350.00000009637154
100224,542,4,0,-291,532.62058907,14.847193992,349.9999999774899
100227,1100,3,1,321,1096.8999747,3.4896175816,350.00029594559714
100236,1500,5,1,244,1492.4078125,6.791203154,350.0000001742019
100238,1500,5,0,-455,1442.3424708,18.603005187,350.0000043371051
100240,2000,6,1,270,1992.9289587,7.3512830093,350.0000004630489
100241,1301,5,0,324,1299.5983402,5.4395977591,350.0030022562428
100243,5000,12,0,-358,4902.3423612,23.943986203,350.0000106532141
100246,8000,18,1,349,7999.5700769,18.046262227,351.74356555974487
100247,3632,7,1,178,3595.280692,9.8961384486,350.0000000606898
100248,3000,8,1,347,2999.661898,8.0510513282,350.0241681814988
100249,1500,5,0,-446,1442.9870901,18.450921902,350.000004430246
100254,4408,11,1,247,4394.8551049,12.73812197,350.0034198280837
100261,3800,10,0,337,3798.5069694,10.219544245,350.00629466307316
100262,3575,9,0,-431,3477.0621761,22.179647883,350.000000020724
100264,5000,12,1,305,4993.7925631,12.75919834,350.0027674395167
100266,1500,5,0,-468,1441.4113515,18.822681042,350.0000042003628
100269,2000,6,0,-477,1926.9031287,19.968888058,350.00000134127504
100276,1200,5,0,283,1196.9267612,6.1329070019,350.0000008550562
100279,5000,12,1,300,4993.1029342,12.843543142,350.00244843346763
100286,5839,12,1,254,5820.9638602,13.617523406,350.001892741338
100287,543,4,0,-330,533.01318745,15.507148104,350.0000000592411
100291,4000,10,0,9,3956.6401705,15.754240575,350.00000004287915
100294,1000,4,0,164,990.74352639,7.1447781022,350.0000144316351
100307,2060,7,0,291,2055.9331796,7.9971016833,350.00259019293276
100309,4000,10,1,336,3998.2191491,10.236335019,350.00536532981573
100311,543,4,1,260,541.67821662,5.5230050286,350.0000078179613
100312,500,4,0,-211,493.01372733,13.493928216,349.9999999670472
100313,1000,4,0,-579,953.76697383,19.706981702,350.0000000076701
100316,7000,16,1,341,6998.630731,16.15189837,350.0072205560018
100320,3994,10,1,274,3984.3643443,11.282586941,350.00620153165164
100323,500,4,1,334,499.80058903,4.2709931544,350.0130933353744
100324,4000,10,0,-405,3903.9988821,22.740328744,350.0000597958499
100325,6500,13,1,305,6491.0749945,13.758034411,350.0020549538564
100327,10000,20,1,325,9995.0414393,20.42114928,350.0022726769323
100331,2090,7,1,342,2089.4313733,7.1354420253,350.0150651347594
100336,4500,11,1,342,4498.9349717,11.135126974,350.00888344827194
100351,543,4,0,-299,533.46846758,14.982557527,349.999999983654
100352,543,4,0,-250,534.18810562,14.153365973,350.0000000101245
100356,1084,5,0,-300,1059.6655041,15.993211677,350.00000159869046
100363,4700,11,1,172,4674.1864629,14.002363319,350.0018516321918
100364,2400,7,1,299,2395.2313082,7.8613789983,350.00275695465905
100365,4700,10,1,267,4685.4461949,11.398948547,350.0030529762871
100366,5000,12,0,-429,4892.5491588,25.141759156,350.0000272222783
100367,85500,46,0,-520,83257.894963,59.777458605,350.0000029071134
100368,7600,16,1,100,7555.2314641,20.213171552,350.0012830470414
100370,4700,9,1,219,4671.6713976,11.205652548,350.0015468456635
100372,500,4,0,-16,495.44221593,10.193899828,350.0000053984103
100373,96400,48,0,-520,89964.361562,59.999988959,350.00000104986566
100374,2758,8,0,-564,2671.598023,23.436028182,350.0000001297159
100375,24300,32,1,192,24228.186509,34.644319237,350.0032383567118
100377,500,4,0,-592,488.26912028,19.941676317,350.0000015399794
100378,1000,4,0,-501,957.64875617,18.388203905,349.99999997191765
100379,4700,9,1,345,4698.9167389,9.0843418435,350.00936208159146
100380,6000,12,1,270,5984.133567,13.347596124,350.00242987941556
100381,4000,10,1,250,3987.283992,11.687532005,350.00423218344224
100383,500,4,0,57,496.35119964,8.9585044039,350.0000002905234
100384,5200,12,1,340,5198.5075367,12.168764061,350.0065947747528
100385,5250,12,1,270,5237.8379844,13.349180202,350.00325245216754
100387,10000,21,1,279,9987.2216272,22.196560277,350.0031247763186
100389,7500,17,1,251,7484.6967381,18.669474401,350.00231412673827
100391,1200,5,0,-527,1159.7732295,19.829245658,350.00001367855316
100394,12200,24,1,315,12192.826153,24.589488565,350.00187330086146
100395,5000,10,1,319,4993.8516351,10.522203839,350.00155549607837
100396,35600,35,0,-471,34936.520676,48.617077742,350.0000010852177
100397,9200,18,1,211,9171.2003217,20.34087143,350.0009879663171
100398,3000,8,0,-387,2917.6031338,20.441380996,350.0000000130791
100399,2000,6,1,261,1992.1334666,7.5033023437,350.0000002690567
100415,4700,11,0,270,4688.3978803,12.34942142,350.00348287526583
100419,2200,7,1,275,2194.1052929,8.2671687506,350.001751879401
100422,1720,6,0,310,1717.3834898,6.6760660708,350.00206980033806
100424,4000,11,0,-394,3921.7724711,23.561648201,350.0000283505507
100426,4000,10,0,285,3991.7347041,11.09687939,350.0017786194901
100427,1000,4,0,-495,957.94735484,18.286759459,349.9999999639107
100429,34850,35,1,183,34720.553015,37.772317463,350.0073866335156
100431,5550,11,1,185,5516.6817064,13.77910493,350.0014437820936
100432,4500,9,1,164,4463.1120484,12.133100453,350.0020358443428
100438,600,4,0,200,597.31048623,6.5381353839,350.0000068194382
100440,43500,37,0,239,43380.954855,38.828761632,350.0092379553739
100446,1000,4,0,277,996.36704959,5.2342407637,350.00000033379536
100448,3000,8,0,220,2985.4660578,10.194588996,350.0026071721584
100449,16200,28,0,182,16155.460909,30.825191091,350.00479312766925
100451,542,4,0,-344,531.84506951,15.744075869,350.00000009237
100455,2000,4,1,326,1995.2399587,4.404288785,350.0013193892612
100456,40400,36,1,343,40393.13414,36.115758325,350.00998166401314
100458,6000,14,0,298,5992.4128647,14.877105505,350.00232156782613
100462,1500,3,1,226,1475.407782,5.0887105916,350.00000225699023
100463,5200,10,1,252,5178.9863964,11.650120205,350.0020004006208
100465,40400,36,0,-442,39624.292546,49.078582368,350.00000992452306
100467,7600,18,0,291,7591.6438605,18.995276942,350.0021960651834
100469,3000,8,0,-114,2948.1246796,15.832837079,350.0000104549416
100470,8000,16,1,153,7960.9299902,19.318369073,350.0008537242668
100472,3500,9,0,-485,3399.624781,23.092753857,349.99999997956206
100476,2303,5,1,301,2294.7468984,5.8260201513,350.00128352213596
100477,10000,20,1,305,9991.0749578,20.758037522,350.0022396456686
100478,4700,11,0,329,4696.9541121,11.354261562,350.003193236755
100480,5200,13,1,266,5189.3185227,14.417528723,350.0036644213054
100483,1200,5,0,236,1194.7709071,6.9276328941,350.0000064703172
100484,105200,50,0,113,104431.46317,53.686319153,350.000946373244
100485,1300,5,0,223,1293.1646171,7.1470224666,350.0000001380472
100490,3200,9,0,245,3189.4435565,10.77306934,350.00301970626435
100491,976,4,0,277,972.53913412,5.2343137042,350.00000038168673
100493,1000,4,0,316,998.30800288,4.5748732819,350.0012638872796
100494,1147,5,0,205,1140.9228925,7.4520569552,350.0000034975776
100495,2764,6,1,226,2743.109084,8.0902793872,350.00000007230426
100496,543,4,0,277,541.92788683,5.2353265048,350.0000183811468
100498,3000,8,0,122,2974.5095177,11.848893986,350.0000000503484
100499,2220,7,0,315,2217.1988464,7.5913541871,350.00259479356055
100500,543,4,0,211,540.95867366,6.3521968557,350.0000215434121
100501,3979,10,1,192,3959.1192527,12.66630746,350.0018222979336
100502,2600,6,1,285,2590.3048802,7.0963249379,350.00482629399994
100505,1800,6,1,340,1799.2830066,6.1691595848,350.01054275540037
100507,543,4,0,329,542.69148815,4.355479839,350.0066202226178
100510,5272,13,0,186,5250.5669143,15.767211845,350.00131125584437
100512,9000,20,0,-12,8941.792797,26.103466513,350.00121729837133
100515,12251,24,1,344,12249.758321,24.101183372,350.0081909102478
100518,3000,8,1,309,2995.4159979,8.6921539824,350.00167699551514
100519,4434,11,1,289,4426.1233474,12.02933356,350.0019822000803
100520,3000,8,0,162,2978.9815321,11.173649428,350.0000000984446
100524,1100,5,0,115,1090.9407762,8.9743581544,350.00000651513017
100526,1720,4,1,343,1718.9709708,4.118174136,350.00654449738886
100538,2000,6,0,269,1992.8405707,7.3681740464,350.0000004379342
100539,4000,10,0,-486,3893.6984822,24.10717044,349.99999999870556
100540,500,4,0,-435,490.22421036,17.284730225,350.00000038532505
100544,1301,5,0,267,1296.5259152,6.4031692547,350.00000019255526
100548,1000,4,0,120,988.55416986,7.8887045649,350.0000363345167
100550,600,4,0,-490,584.93861899,18.213557462,350.00000015820876
100556,1219,5,1,312,1217.2013433,5.6425525882,350.00188464297344
100564,700,4,0,-462,680.18633624,17.737545113,350.0000000177365
100568,4558,12,0,170,4537.3552998,15.038401824,350.0012987372934
100574,3000,6,1,329,2995.8347677,6.3537689869,350.0021222518095
100579,543,4,0,322,542.58875604,4.4738508693,350.0016028187871
100582,11000,20,1,257,10977.704972,21.564959461,350.0034717808917
100584,3000,8,0,222,2985.6896504,10.160828346,350.00270058754063
100588,2228,7,0,181,2214.3779736,9.8551429497,350.00000007364895
100591,1000,4,0,138,989.44960456,7.5843706688,350.0000123889894
100594,4000,10,0,-336,3912.7719721,21.575980155,350.00002817666655
100595,11715,24,0,177,11682.292584,26.914772581,350.00030437672694
100602,6000,14,1,239,5983.8043785,15.872285927,350.00513431988884
100603,3400,9,1,314,3395.9152774,9.6077293305,350.00204512172604
100604,2314,7,1,203,2301.2209161,9.4830732037,350.0000001086586
100605,700,2,1,268,692.01109361,3.3847509593,350.0000000326884
100610,3580,7,1,332,3576.2654259,7.3031737677,350.00257988600254
100615,1084,5,0,212,1078.8335956,7.3339434922,350.00000574969806
100619,9869,22,1,288,9859.0924627,23.045406545,350.0022948948051
100621,1084,5,0,228,1079.432599,7.0633414132,350.0000089243322
100631,4300,11,0,132,4273.5223755,14.679216529,350.0015340947433
100635,9634,22,1,343,9632.9325142,22.118199234,350.0089899708307
100636,3000,8,1,166,2979.4287335,11.106124972,350.0000000924414
100637,5000,10,1,334,4996.8261687,10.269565494,350.0032328271617
100643,3409,9,0,-347,3329.5025803,20.765470868,350.00005783860433
100647,1115,5,0,-401,1085.254909,17.700697062,350.00000473607145
100649,1109,5,0,-308,1083.2177661,16.128026046,350.00000122473114
100651,2893,8,0,-376,2817.5047951,20.258092814,350.000000024108
100657,4564,11,0,167,4538.9698649,14.087338423,350.00188372827597
100658,543,4,0,342,542.88235237,4.1355592341,350.01069717390976
100659,12225,23,1,206,12192.747661,25.424039574,350.0003428653431
100660,12000,23,0,-387,11840.918788,35.4088776,350.0000002638167
100664,3423,9,1,-22,3380.2222882,15.279270932,350.00000418942113
100672,7400,17,1,87,7360.4196414,21.435435221,350.000933857733
100674,2893,8,0,-345,2820.7284196,19.734675627,349.99999997890677
100685,1500,5,0,223,1490.9036999,7.1460641539,350.00000007195354
100686,10000,21,0,-111,9917.0342155,28.768873407,350.0000001905498
100687,1000,4,0,-436,960.88357498,17.289222408,349.999999966819
100688,5000,12,0,-433,4891.9974211,25.2092393,350.0000270345199
100690,6500,15,0,-333,6398.1319215,26.518988962,350.00000683231576
100692,1000,4,0,-397,962.82446629,16.62983351,349.99999997497343
100693,3300,9,1,287,3293.2650933,10.063675712,350.00205360119844
100694,2000,6,0,233,1989.6586021,7.9762513911,350.00000008638415
100695,6000,14,1,198,5977.8229998,16.563762194,350.00176516068314
100696,1000,4,1,201,992.58480201,6.5192037839,350.0000025962976
100697,2600,8,0,-40,2567.227118,14.588224592,350.00000341718305
100699,3500,9,0,-456,3403.1108665,22.603304921,349.9999999997556
100700,1000,4,1,276,996.31728315,5.2511481708,350.00000030153046
100702,3000,6,1,255,2981.1591741,7.6002655545,350.00258530728627
100704,2000,6,0,-336,1939.3658218,17.587251741,350.00000018123
100705,1165,5,1,168,1157.1311637,8.0776521456,350.00000772456553
100706,2000,6,0,-462,1928.2289386,19.71552248,350.00000070083365
100707,1000,4,0,-514,957.0017924,18.608000205,350.00000000858074
100708,1500,5,1,312,1497.278169,5.6421560586,350.001575503917
100711,3000,8,0,315,2996.0867584,8.5908736007,350.00205031739904
100713,7500,18,0,-430,7392.4110389,31.158628774,350.00000712721885
100715,2500,7,1,258,2490.6680565,8.5535214023,350.00323043802655
100716,3000,8,1,222,2985.6896504,10.160828346,350.00270058754063
100717,1400,3,1,285,1388.7632407,4.0955897975,350.0000000183269
100718,10000,21,0,-371,9870.242233,33.150450597,350.0000001383712
100720,4500,11,1,329,4497.2069441,11.354372835,350.00343588764986
100723,10000,21,1,318,9994.2406395,21.539303566,350.0019301362979
100725,3500,9,0,-54,3451.4352274,15.818530099,350.0000051555453
100729,1000,4,0,-382,963.57096295,16.376222396,350.0000000144038
100731,3000,8,0,-280,2929.5668801,18.635103356,350.0000641229898
100733,3000,8,0,-517,2903.0690871,22.635925812,350.00000000194234
100737,3500,9,0,319,3496.2732157,9.5232432626,350.0023242165528
100738,6500,15,1,114,6464.8011573,18.98023054,350.00138961326627
100739,5000,12,0,-423,4893.376683,25.040538751,350.00001840121104
100743,3700,8,1,259,3684.5466371,9.5339860125,350.00250589300504
100744,1000,4,0,-412,962.07796963,16.883444625,349.9999999946149
100746,1600,6,0,236,1593.5460684,7.9271136284,350.00000020910477
100747,2000,6,0,-396,1934.0625442,18.600713999,350.0000005045615
100748,3000,8,1,328,2997.5399936,8.371444761,350.00356927937855
100751,3000,8,0,-418,2914.1373226,20.964695529,350.0000000092956
100756,3000,8,0,-416,2914.3609233,20.930933301,350.0000000062938
100757,5000,12,1,332,4997.5166323,12.303727397,350.0039558724461
100759,1200,5,0,348,1199.9059678,5.0346788026,350.05089970807876
100762,4000,10,0,-400,3904.6346561,22.655955724,350.00006034012017
100763,1500,5,0,-369,1448.5020763,17.149764808,350.00000156763303
100764,2000,6,0,-322,1940.6032541,17.350777216,350.0000001945208
100766,5000,12,0,-373,4900.273374,24.197036849,350.0000154802583
100767,8900,19,0,347,8899.2575225,19.072372914,351.2938011783401
100768,6500,16,1,218,6482.688213,18.227285602,350.00361252222
100769,5000,12,0,-681,4857.789462,29.393007874,350.00000003298464
100772,7600,18,0,-411,7492.2239744,30.836907954,350.0000071334928
100773,1000,2,1,212,972.63123255,4.3245327089,349.9999999967192
100775,1500,5,1,135,1484.6007543,8.6331007734,350.0000024468661
100776,1000,4,0,-268,969.2446704,14.448778216,350.0000088987158
100777,2350,7,0,-299,2291.8156137,17.961935546,350.00000003035063
100779,1000,4,0,-387,963.32213073,16.460759434,350.00000000126033
100782,6500,15,0,-557,6364.7228087,30.296812698,350.0000154191131
100785,1500,5,0,-365,1448.7885739,17.082172237,350.0000016122542
100790,1700,6,1,198,1690.2872633,8.5690154124,350.00000008958034
100792,4000,10,0,-379,3907.3045347,22.301588515,350.00004093249686
100793,58000,43,0,-399,56951.65077,55.235095004,350.0000131680322
100795,1000,4,1,261,995.57078649,5.5047592821,350.00000010260567
100797,7000,16,0,265,6987.077956,17.433492901,350.00279973716033
100805,9200,21,1,334,9197.5604304,21.269896091,350.00437723383357
100806,5300,13,0,-443,5195.2636209,26.379908493,350.00001323307185
100808,800,4,0,-167,783.52593836,12.745052697,350.00000255223085
100810,5000,12,0,-336,4905.3769198,23.572845402,350.00001112294035
100814,7000,14,1,328,6995.6363805,14.370618677,350.0024339626607
100816,4700,12,0,-351,4614.5285051,23.830651907,350.00001069419477
100818,71700,43,0,-423,70076.619599,55.397648992,350.00015858880624
100820,542,4,0,-287,532.67911894,14.779504794,349.99999998212286
100821,9000,18,1,329,8995.8346601,18.353778046,350.00266008483777
100823,24300,32,0,175,24220.460032,34.928823919,350.002948674658
100826,1100,3,1,337,1098.6103024,3.2194814863,350.0000001077784
100827,500,4,0,-500,489.41481461,18.384739783,350.0000016913091
100828,2500,7,0,-486,2415.2023299,21.116285057,350.00000020921254
100837,2782,6,1,-318,2667.9943185,17.259916683,350.000000079555
100838,2782,6,1,238,2762.8852749,7.8878902237,350.0000000975291
100841,3500,9,1,224,3484.8534743,11.126610281,350.002308324619
100845,5604,11,1,267,5586.9134423,12.397861556,350.00225790530624
100846,850,4,1,341,849.6762815,4.1522194291,350.00000742070074
100847,2000,6,0,-498,1925.0469804,20.323599845,350.0000012880471
100852,5623,11,1,269,5606.2124696,12.364132273,350.00231548019735
100853,543,2,1,42,524.92618197,7.2063177403,349.99999998979246
100854,3500,9,0,-293,3422.7054218,19.852265046,350.0000324674545
100855,2350,7,1,348,2349.8171622,7.0344470738,350.03943456524655
100857,2167,7,1,329,2165.3981809,7.3549054627,350.00507280054626
100860,500,4,0,-519,489.17820381,18.706281024,350.0000016771121
100861,7021,14,1,235,6998.0558789,15.937091901,350.0023215590579
100863,4554,11,1,299,4547.0544664,11.860449508,350.00235438572906
100867,15000,28,0,-479,14811.401531,41.953788587,350.0000009232142
100868,3703,10,1,254,3692.5334301,11.62076151,350.00364533144887
100870,1109,3,1,312,1104.8712785,3.6415400127,350.0004104994473
100871,670,4,1,254,667.8538745,5.6242267627,350.00001547794943
100875,543,4,0,-375,532.35229542,16.268650552,350.0000000602628
100876,500,4,1,288,499.22790123,5.0492409172,350.000063651231
100877,3000,6,1,165,2963.3099857,9.1162213859,350.0000000408237
100881,2000,4,1,328,1995.6365776,4.3706025556,350.00147670471245
100882,543,4,1,324,542.6181186,4.4400184149,350.00231778223633
100888,652,4,0,273,650.36982684,5.3028036666,350.000000327876
100890,5000,12,0,-522,4879.7215183,26.710672968,350.0000437306844
100891,5000,12,0,-426,4892.9628802,25.091148864,350.0000185438589
100892,5000,12,0,-386,4898.4802258,24.416347321,350.0000151232316
100899,2230,7,0,292,2225.3164202,7.9799097788,350.0024730270894
100900,1120,5,0,-297,1094.1438758,15.941781207,350.0000011107991
100903,5000,10,1,342,4998.4121232,10.134864398,350.0064637647811
100916,2500,7,1,143,2479.0034475,10.495300247,350.00000003547996
100917,6200,14,1,251,6184.5803336,15.669429644,350.0025848046246
100918,4300,11,1,44,4262.833787,16.164368243,350.0000001009736
100919,1000,4,1,287,996.86479913,5.0651763785,350.0005706840102
100921,8950,18,1,251,8930.5815476,19.667761763,350.00418229087745
100922,3500,8,1,253,3485.2538408,9.6358552603,350.00241627440835
100923,4500,11,0,-570,4377.6575618,26.522365478,349.9999999903006
100924,2500,5,1,322,2494.4466577,5.4716664167,350.0013119141862
100929,500,2,1,196,492.33597395,4.6037407861,350.00000036421835
100932,7000,17,0,-628,6868.2448268,33.500229198,350.0000179439181
100933,1000,4,1,319,998.45729594,4.524153696,350.00141981909235
100934,24300,32,1,319,24285.896352,32.519336775,350.03137854537954
100935,23100,32,1,177,23028.865121,34.898538234,350.00346497272676
100936,78400,43,1,133,77860.630057,46.445104657,350.01399769442605
100938,5000,12,1,220,4982.0682558,14.193141467,350.0021737125671
100942,1000,2,1,226,975.40777486,4.0887105519,350.00000009060574
100944,700,4,1,340,699.75585654,4.1692738007,350.0054503902502
100947,2500,7,1,28,2467.3387026,12.437133802,350.0000048810209
100951,2000,6,0,349,1999.9061461,6.0179364639,350.0618922555634
100955,4000,8,1,277,3985.5217363,9.2296980568,350.0032010797961
100957,31600,32,1,263,31533.652183,33.444684006,350.0015669860477
100959,30400,36,1,342,30395.510091,36.133693872,350.0099802226591
100961,3000,8,0,-569,2897.2554686,23.513743741,350.0000001465679
100962,1800,6,0,-433,1743.918091,19.231245928,350.00000050194967
100963,3000,6,1,216,2973.4245302,8.2571549503,350.0000000594389
100965,50800,39,1,332,50776.425446,39.295015037,350.0173854672985
100968,3000,8,0,117,2973.9505159,11.933299556,350.0000000591043
100969,43500,37,1,339,43488.192789,37.18137779,350.00997562651173
100972,1000,4,0,-361,964.61605827,16.021166835,349.9999999870058
100973,4500,11,0,-456,4392.8179917,24.598943038,350.0000502904978
100974,3500,9,0,-436,3405.5150633,22.265753931,350.00000003646915
100979,1000,4,0,-187,973.27551296,13.079278012,350.0000039767323
100982,4000,10,0,222,3983.7240391,12.159981164,350.00187129528274
100983,4000,10,1,325,3996.8207575,10.421914191,350.00290650763986
100985,8270,18,0,195,8244.0237867,20.612946078,350.00227981058765
100989,3000,8,0,-226,2935.6035239,17.723522581,350.00004187587854
100991,1500,5,1,304,1496.7051998,5.7773348344,350.0011986996831
100996,2000,6,1,167,1983.8249932,9.0910598668,350.00000005220113
100997,1667,6,0,-347,1624.1716968,17.781012452,350.0000002424724
100998,542,4,0,-335,531.97676169,15.591775173,350.0000000739469
100999,1000,4,0,-259,969.69256684,14.296611548,350.0000089849624
101000,5000,12,0,-510,4881.3767311,26.508232538,350.0000444196155
101001,5672,13,1,223,5652.7980074,15.141814129,350.0019713286425
101004,4000,10,0,-427,3901.2014754,23.111570034,350.0000575467468
101007,3000,8,0,310,2995.5277922,8.6752737836,350.0017312081658
101008,760,4,0,-339,740.18419763,15.655338505,349.9999999724098
101009,2500,7,0,-218,2442.3862711,16.590968792,350.0000000044407
101010,543,4,0,-310,533.30691618,15.16870257,349.9999999934655
101016,2700,8,1,263,2692.1169933,9.4695078333,350.00410430810086
101018,7351,16,1,101,7309.2723178,20.197527428,350.0010161856435
101021,6250,14,0,-446,6124.0231698,27.42169101,350.00001219034334
101022,4000,10,0,115,3970.1185925,13.965532362,350.00000008630013
101023,5000,10,1,337,4997.4209882,10.219045227,350.00400772796036
101024,1734,4,1,242,1717.8796698,5.8214454541,350.00000209084794
101025,1000,4,0,-353,965.01418983,15.885907574,349.99999999602085
101026,2500,7,1,28,2467.3387026,12.437133802,350.0000048810209
101027,2700,6,1,344,2699.0335959,6.1013341053,350.0102026285317
101030,1200,5,0,-201,1174.7260519,14.316891795,350.0000001498388
101032,1995,4,1,265,1978.2261924,5.4318128994,350.0000000555392
101033,650,4,0,-182,638.80617566,13.001218391,350.0000078665871
101034,4088,10,1,315,4083.3520099,10.590559767,350.00190834054933
101035,543,4,0,-341,532.85163607,15.693293147,350.0000000685518
101037,600,4,0,-216,589.85149613,13.577230382,349.9999999705831
101040,6158,14,0,-367,6047.8292137,26.091038862,350.00000844831925
101041,2000,6,0,-274,1944.8458782,16.540007413,350.00000008612335
101042,1084,3,1,327,1081.612241,3.3883446049,350.00006746383485
101044,540,4,1,235,538.32974487,5.9460702857,350.0000325933323
101045,4000,10,1,254,3987.7925793,11.620037975,350.00449250725376
101049,890,4,0,-278,865.23834305,14.620603768,350.0000124232371
101054,869,4,0,-278,845.39150383,14.621092336,349.99999999870477
101055,890,4,0,-278,865.23834305,14.620603768,350.0000124232371
101056,1000,4,1,325,998.75587593,4.4227167285,350.00186204855356
101060,652,4,0,-254,639.21266739,14.219394951,349.99999997125997
101067,800,4,1,86,791.587688,8.4655587913,350.0000000027045
101069,6320,15,0,90,6283.3321687,19.385889804,350.001263779683
101070,2893,8,1,319,2889.7761121,8.5234600346,350.00253773256236
101072,1000,2,1,174,965.09490905,4.9646214319,350.00000025922157
101074,540,2,1,216,532.22323723,4.2651229638,350.0000000624398
101084,7500,17,0,243,7483.4601724,18.804375737,350.0021636852788
101085,648,4,1,167,644.17305916,7.096293713,350.0000000073064
101088,1301,3,1,77,1260.2201658,7.6041960199,350.0000000414865
101091,3000,8,0,-307,2926.5471627,19.090891878,349.9999999886237
101098,5200,11,1,305,5192.0178517,11.758435971,350.00216842366547
101101,3517,9,1,286,3509.2316631,10.080161797,350.00179443675756
101102,1626,6,0,-318,1586.9449765,17.291685245,350.0000002015788
101108,1410,3,1,340,1408.2468923,3.1685423409,350.00002340433093
101113,1000,4,1,261,995.57078649,5.5047592821,350.00000010260567
101114,6000,14,1,167,5973.3002348,17.086620571,350.00128337010756
101117,2314,7,0,-366,2251.7562989,19.094424575,349.99999999529575
101120,4000,8,1,342,3998.4121232,8.1348644319,350.00646576732106
101121,71300,45,1,264,71136.086193,46.386378984,350.0002536006591
101124,5000,10,1,339,4997.8174914,10.185368719,350.00474220261776
101126,1000,4,1,319,998.45729594,4.524153696,350.00141981909235
101127,8000,16,1,267,7983.5386316,17.398126162,350.00223507280043
101128,53700,37,1,333,53672.574064,37.276451574,350.01723684649505
101131,12200,24,0,348,12199.361643,24.052689076,351.12843102877423
101133,1000,4,0,316,998.30800288,4.5748732819,350.0012638872796
101135,5300,13,1,259,5287.9806481,14.535452966,350.00318018701216
101136,10650,20,1,287,10635.837286,21.060541553,350.00289176332444
101137,10000,21,1,342,9998.5589644,21.134937838,350.00712536733045
101138,5000,10,1,271,4984.3318709,11.330753614,350.0025443969257
101140,4700,11,0,238,4683.7574907,12.889143699,350.00213016827195
101141,5300,11,1,317,5293.920172,11.556090348,350.0015824157015
101144,1000,4,0,-579,953.76697383,19.706981702,350.0000000076701
101145,4100,10,0,64,4061.7988041,14.825359522,350.0000000500356
101148,500,4,0,111,497.02367492,8.044650352,350.00000035551955
101149,1500,5,1,92,1481.5209337,9.3597210151,350.00000736209154
101157,85500,50,1,229,85233.460039,51.93544094,350.00400378216
101158,50800,40,1,234,50655.488638,41.902458042,350.0002592371652
101162,2000,6,0,-596,1916.3849909,21.978921559,350.00000258241926
101164,1000,2,1,277,0.0,0.0,0.0
101167,2385,7,1,331,2383.2451621,7.3209793826,350.0048236148764
101168,2500,5,1,308,2491.6700923,5.7074916463,350.00149390297827
101169,7050,16,1,334,7047.5323122,16.269881053,350.0041929393485
101170,2000,6,0,-489,1925.8424725,20.171580508,350.0000013284523
101171,4500,11,0,289,4491.887908,12.029232893,350.001930586683
101172,3000,8,1,274,2991.5027755,9.2830393898,350.00442427725
101173,5000,12,0,-499,4882.8938861,26.322661939,350.00003604094354
101174,1500,5,0,216,1490.4023291,7.2643511542,350.0000000558921
