ClientId,Good,PredictedGood0,OptimizedClientScoreWithRoundedValues,LoanAmount0,LoanPeriod0,RoundedOptimizedLoanAmount,RoundedOptimizedLoanPeriod,Deviation,dLAmount,dLPeriod,Reject2Accept,,,,threshold
105454,1,188,367.7197432,9500,21,9400,24,0.002140539,1.0526%,14.2857%,0,0,,,
110809,1,227,406.7197432,9500,21,9400,24,0.002140539,1.0526%,14.2857%,0,0,,,
101772,0,193,372.7197432,9200,21,9100,24,0.002147149,1.0870%,14.2857%,0,0,,,
110619,1,212,391.7197432,9000,21,8900,24,0.002151927,1.1111%,14.2857%,0,0,,,
113408,1,341,402.5757961,3900,8,3800,9,0.002154216,2.5641%,12.5000%,0,0,,,
115631,1,324,385.5757961,3900,8,3800,9,0.002154216,2.5641%,12.5000%,0,0,,,
101410,1,311,370.7229674,2226,7,2200,8,0.0021636,1.1680%,14.2857%,0,0,,,
105917,1,328,387.7229674,2226,7,2200,8,0.0021636,1.1680%,14.2857%,0,0,,,
105966,1,325,384.7229674,2226,7,2200,8,0.0021636,1.1680%,14.2857%,0,0,,,
108816,0,313,372.7229674,2226,7,2200,8,0.0021636,1.1680%,14.2857%,0,0,,,
108277,0,173,353.3206606,9924,21,9800,24,0.002181328,1.2495%,14.2857%,0,0,,,
112895,1,30,391.9433089,43500,41,43200,47,0.002184389,0.6897%,14.6341%,0,0,,,
107060,1,337,398.5757961,3800,8,3700,9,0.002185769,2.6316%,12.5000%,0,0,,,
111153,1,347,406.7980821,2229,7,2200,8,0.002193158,1.3010%,14.2857%,0,0,,,
111605,1,283,403.4474638,6992,14,6900,16,0.002196634,1.3158%,14.2857%,0,0,,,
100899,0,292,351.8231203,2230,7,2200,8,0.002203699,1.3453%,14.2857%,0,0,,,
101673,1,304,363.8231203,2230,7,2200,8,0.002203699,1.3453%,14.2857%,0,0,,,
101979,0,343,402.8231203,2230,7,2200,8,0.002203699,1.3453%,14.2857%,0,0,,,
102530,1,338,397.8231203,2230,7,2200,8,0.002203699,1.3453%,14.2857%,0,0,,,
118243,1,39,405.9509542,58000,41,57500,47,0.002208467,0.8621%,14.6341%,0,0,,,
108604,1,274,394.6477696,7300,14,7200,16,0.002209704,1.3699%,14.2857%,0,0,,,
109168,1,89,391.8713354,40200,34,39900,39,0.002212752,0.7463%,14.7059%,0,0,,,
101922,1,268,388.6477696,7200,14,7100,16,0.002214427,1.3889%,14.2857%,0,0,,,
108263,1,247,367.6477696,7200,14,7100,16,0.002214427,1.3889%,14.2857%,0,0,,,
111290,1,254,374.6477696,7100,14,7000,16,0.002219352,1.4085%,14.2857%,0,0,,,
101875,1,300,361.5757961,3700,8,3600,9,0.002219914,2.7027%,12.5000%,0,0,,,
107042,1,347,408.5757961,3700,8,3600,9,0.002219914,2.7027%,12.5000%,0,0,,,
110151,1,345,406.5757961,3700,8,3600,9,0.002219914,2.7027%,12.5000%,0,0,,,
106084,1,254,374.6477696,7000,14,6900,16,0.00222449,1.4286%,14.2857%,0,0,,,
107543,1,268,388.6477696,7000,14,6900,16,0.00222449,1.4286%,14.2857%,0,0,,,
109626,1,281,401.6477696,7000,14,6900,16,0.00222449,1.4286%,14.2857%,0,0,,,
109928,1,279,399.6477696,7000,14,6900,16,0.00222449,1.4286%,14.2857%,0,0,,,
112102,1,241,361.6477696,7000,14,6900,16,0.00222449,1.4286%,14.2857%,0,0,,,
112352,1,255,375.6477696,7000,14,6900,16,0.00222449,1.4286%,14.2857%,0,0,,,
116606,1,271,391.6477696,7000,14,6900,16,0.00222449,1.4286%,14.2857%,0,0,,,
117524,1,232,352.6477696,7000,14,6900,16,0.00222449,1.4286%,14.2857%,0,0,,,
115540,1,275,395.6477696,6900,14,6800,16,0.002229852,1.4493%,14.2857%,0,0,,,
105167,1,115,353.7917167,15900,27,15800,31,0.002230387,0.6289%,14.8148%,0,0,,,
107748,1,134,372.7917167,15700,27,15600,31,0.0022313,0.6369%,14.8148%,0,0,,,
105084,0,325,386.5757961,3000,9,2900,10,0.002234568,3.3333%,11.1111%,0,0,,,
111669,1,316,377.5757961,3000,9,2900,10,0.002234568,3.3333%,11.1111%,0,0,,,
117797,1,336,397.5757961,3000,9,2900,10,0.002234568,3.3333%,11.1111%,0,0,,,
101963,1,265,385.6477696,6700,14,6600,16,0.002241306,1.4925%,14.2857%,0,0,,,
113527,1,322,382.3238848,3350,7,3300,8,0.002241306,1.4925%,14.2857%,0,0,,,
108337,1,279,399.6477696,6600,14,6500,16,0.002247428,1.5152%,14.2857%,0,0,,,
111364,1,286,406.6477696,6500,14,6400,16,0.002253834,1.5385%,14.2857%,0,0,,,
111592,1,19,393.462422,71300,41,70500,47,0.002254886,1.1220%,14.6341%,0,0,,,
117043,1,332,393.0750316,2880,8,2800,9,0.002256944,2.7778%,12.5000%,0,0,,,
110050,0,-75,366.0458634,88200,48,87100,55,0.002266724,1.2472%,14.5833%,0,0,,,
100917,1,251,371.6477696,6200,14,6100,16,0.002274947,1.6129%,14.2857%,0,0,,,
106827,1,234,354.6477696,6200,14,6100,16,0.002274947,1.6129%,14.2857%,0,0,,,
118649,1,243,363.6477696,6100,14,6000,16,0.002282687,1.6393%,14.2857%,0,0,,,
100602,1,239,359.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
104890,1,275,395.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
105073,1,260,380.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
106058,1,286,406.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
106288,1,272,392.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
106292,0,249,369.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
106403,1,275,395.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
107858,1,257,377.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
108084,1,266,386.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
108278,1,262,382.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
108349,0,279,399.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
109321,1,285,405.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
109664,0,269,389.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
110332,1,286,406.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
110848,1,262,382.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
113331,1,290,410.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
113486,1,285,405.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
114154,1,253,373.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
114584,1,287,407.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
115217,1,241,361.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
115227,1,288,408.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
115915,1,290,410.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
115971,1,270,390.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
117614,1,244,364.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
118663,1,285,405.6477696,6000,14,5900,16,0.002290816,1.6667%,14.2857%,0,0,,,
108287,0,284,404.6477696,5900,14,5800,16,0.002299363,1.6949%,14.2857%,0,0,,,
108141,1,349,409.0735026,2340,7,2300,8,0.002303801,1.7094%,14.2857%,0,0,,,
100861,1,235,356.1735724,7021,14,6900,16,0.002308126,1.7234%,14.2857%,0,0,,,
114255,1,287,407.6477696,5800,14,5700,16,0.002308355,1.7241%,14.2857%,0,0,,,
117077,1,276,396.6477696,5800,14,5700,16,0.002308355,1.7241%,14.2857%,0,0,,,
117760,1,238,358.6477696,5800,14,5700,16,0.002308355,1.7241%,14.2857%,0,0,,,
106941,1,311,370.9983879,2137,7,2100,8,0.002310613,1.7314%,14.2857%,0,0,,,
101621,1,338,399.1751845,2884,8,2800,9,0.002326003,2.9126%,12.5000%,0,0,,,
107404,0,24,393.4547768,61000,40,60400,46,0.002337073,0.9836%,15.0000%,0,0,,,
106676,1,192,371.5444756,9393,20,9300,23,0.002338227,0.9901%,15.0000%,0,0,,,
103195,1,248,368.6477696,5500,14,5400,16,0.002338337,1.8182%,14.2857%,0,0,,,
102414,1,219,398.7197432,10000,20,9900,23,0.00234,1.0000%,15.0000%,0,0,,,
102656,1,195,374.7197432,10000,20,9900,23,0.00234,1.0000%,15.0000%,0,0,,,
110043,1,196,375.7197432,10000,20,9900,23,0.00234,1.0000%,15.0000%,0,0,,,
110743,1,200,379.7197432,10000,20,9900,23,0.00234,1.0000%,15.0000%,0,0,,,
112313,1,-9,360.4547768,58000,40,57400,46,0.002346314,1.0345%,15.0000%,0,0,,,
102787,0,214,393.7197432,9200,20,9100,23,0.002356333,1.0870%,15.0000%,0,0,,,
110072,0,229,408.7197432,9200,20,9100,23,0.002356333,1.0870%,15.0000%,0,0,,,
104961,1,68,368.3675128,24300,33,24100,38,0.00235665,0.8230%,15.1515%,0,0,,,
110075,0,204,383.7197432,9100,20,9000,23,0.002358683,1.0989%,15.0000%,0,0,,,
108658,0,60,360.3675128,23600,33,23400,38,0.002360321,0.8475%,15.1515%,0,0,,,
105450,0,218,397.7197432,9000,20,8900,23,0.002361111,1.1111%,15.0000%,0,0,,,
118483,1,218,397.7197432,9000,20,8900,23,0.002361111,1.1111%,15.0000%,0,0,,,
109367,1,210,389.7197432,8600,20,8500,23,0.002371687,1.1628%,15.0000%,0,0,,,
105615,1,255,373.6697498,6821,13,6800,15,0.002375395,0.3079%,15.3846%,0,0,,,
111115,1,247,365.7949409,6126,13,6100,15,0.002383076,0.4244%,15.3846%,0,0,,,
111729,1,198,378.2205077,9320,20,9200,23,0.002399201,1.2876%,15.0000%,0,0,,,
113705,0,271,390.0703614,5537,13,5500,15,0.002407052,0.6682%,15.3846%,0,0,,,
116604,1,149,387.7917167,13800,26,13700,30,0.002414123,0.7246%,15.3846%,0,0,,,
115747,1,313,373.3238848,2450,7,2400,8,0.00241566,2.0408%,14.2857%,0,0,,,
112775,1,274,393.3958583,6650,13,6600,15,0.002417743,0.7519%,15.3846%,0,0,,,
106137,0,293,354.2502992,2787,8,2700,9,0.002439515,3.1216%,12.5000%,0,0,,,
108296,0,241,360.3958583,5450,13,5400,15,0.002442615,0.9174%,15.3846%,0,0,,,
100855,1,348,408.3238848,2350,7,2300,8,0.002448241,2.1277%,14.2857%,0,0,,,
104586,0,309,369.3238848,2350,7,2300,8,0.002448241,2.1277%,14.2857%,0,0,,,
107631,1,319,379.3238848,2350,7,2300,8,0.002448241,2.1277%,14.2857%,0,0,,,
109644,0,348,408.3238848,2350,7,2300,8,0.002448241,2.1277%,14.2857%,0,0,,,
115489,1,240,359.3958583,5250,13,5200,15,0.002448497,0.9524%,15.3846%,0,0,,,
107396,0,27,393.9509542,50800,39,50300,45,0.002454052,0.9843%,15.3846%,0,0,,,
114267,1,252,371.8465464,6168,13,6100,15,0.002476252,1.1025%,15.3846%,0,0,,,
105544,1,278,397.7213553,5663,13,5600,15,0.00247825,1.1125%,15.3846%,0,0,,,
102103,1,303,363.3238848,2250,7,2200,8,0.002485261,2.2222%,14.2857%,0,0,,,
100610,1,332,393.0750316,3580,7,3500,8,0.002490241,2.2346%,14.2857%,0,0,,,
101070,1,319,380.4005286,2893,8,2800,9,0.002492561,3.2147%,12.5000%,0,0,,,
116586,1,349,410.4005286,2893,8,2800,9,0.002492561,3.2147%,12.5000%,0,0,,,
102624,1,344,405.5757961,3100,8,3000,9,0.002499024,3.2258%,12.5000%,0,0,,,
112194,1,316,377.5757961,3100,8,3000,9,0.002499024,3.2258%,12.5000%,0,0,,,
116483,1,343,404.5757961,3100,8,3000,9,0.002499024,3.2258%,12.5000%,0,0,,,
117208,0,55,355.3675128,24300,32,24100,37,0.002502373,0.8230%,15.6250%,0,0,,,
118489,1,68,368.3675128,24300,32,24100,37,0.002502373,0.8230%,15.6250%,0,0,,,
116532,1,192,370.042182,8533,19,8500,22,0.002506535,0.3867%,15.7895%,0,0,,,
101582,0,286,406.021814,5575,13,5500,15,0.002529747,1.3453%,15.3846%,0,0,,,
101583,0,265,385.021814,5575,13,5500,15,0.002529747,1.3453%,15.3846%,0,0,,,
101904,1,330,390.5742671,2560,7,2500,8,0.002535201,2.3438%,14.2857%,0,0,,,
116816,1,29,390.9433089,40400,38,40100,44,0.002542702,0.7426%,15.7895%,0,0,,,
100014,1,322,383.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
100248,1,347,408.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
100518,1,309,370.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
100711,0,315,376.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
100748,1,328,389.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
101007,0,310,371.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
101278,0,312,373.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
101421,1,345,406.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
101593,1,346,407.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
102584,0,315,376.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
103449,1,339,400.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
103478,1,349,410.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
103688,1,302,363.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
103867,0,316,377.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
104095,1,291,352.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
104340,1,330,391.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
104652,1,305,366.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
104665,1,321,382.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
104757,1,344,405.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
104814,0,312,373.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
104979,0,317,378.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
105013,1,298,359.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
105155,1,308,369.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
105401,1,342,403.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
105558,1,329,390.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
105603,1,329,390.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
105801,0,330,391.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
105990,1,344,405.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
106143,1,344,405.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
106470,1,329,390.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
107041,1,339,400.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
107104,1,305,366.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
107688,1,292,353.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
107785,1,326,387.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
107928,1,321,382.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
108054,0,312,373.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
108055,1,343,404.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
108225,1,339,400.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
108340,1,339,400.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
108545,1,326,387.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
108753,1,311,372.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
108896,1,340,401.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
109091,1,314,375.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
109389,1,331,392.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
109672,1,339,400.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
109922,1,340,401.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
110018,0,341,402.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
110452,1,339,400.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
110532,1,323,384.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
110851,1,297,358.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
110904,1,331,392.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
111022,1,335,396.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
111423,1,305,366.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
111431,1,346,407.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
112455,1,307,368.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
112728,1,306,367.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
113320,1,339,400.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
113335,1,344,405.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
113686,0,314,375.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
115150,1,324,385.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
115555,0,326,387.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
115881,1,321,382.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
116317,1,344,405.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
116407,1,322,383.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
116421,0,302,363.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
116422,0,302,363.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
116732,1,320,381.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
116852,1,305,366.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
117194,1,292,353.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
117311,1,331,392.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
117435,1,310,371.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
117517,1,346,407.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
117737,1,292,353.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
118048,0,332,393.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
118369,0,341,402.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
118421,1,321,382.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
118498,0,329,390.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
118617,1,335,396.5757961,3000,8,2900,9,0.0025625,3.3333%,12.5000%,0,0,,,
110903,1,245,365.6477696,6700,13,6600,15,0.002567354,1.4925%,15.3846%,0,0,,,
106342,1,278,398.6477696,6600,13,6500,15,0.002573475,1.5152%,15.3846%,0,0,,,
115651,1,286,406.6477696,6600,13,6500,15,0.002573475,1.5152%,15.3846%,0,0,,,
115446,1,16,380.4471316,41100,38,40700,44,0.002578322,0.9732%,15.7895%,0,0,,,
101425,1,288,408.6477696,6500,13,6400,15,0.002579882,1.5385%,15.3846%,0,0,,,
109651,1,250,370.6477696,6500,13,6400,15,0.002579882,1.5385%,15.3846%,0,0,,,
114633,1,244,364.6477696,6500,13,6400,15,0.002579882,1.5385%,15.3846%,0,0,,,
115223,1,290,410.6477696,6500,13,6400,15,0.002579882,1.5385%,15.3846%,0,0,,,
115303,1,271,391.6477696,6500,13,6400,15,0.002579882,1.5385%,15.3846%,0,0,,,
115668,1,250,370.6477696,6500,13,6400,15,0.002579882,1.5385%,15.3846%,0,0,,,
118457,1,262,382.6477696,6500,13,6400,15,0.002579882,1.5385%,15.3846%,0,0,,,
101193,1,222,401.7197432,10000,19,9900,22,0.002583075,1.0000%,15.7895%,0,0,,,
109068,1,183,362.7197432,10000,19,9900,22,0.002583075,1.0000%,15.7895%,0,0,,,
112451,1,216,395.7197432,10000,19,9900,22,0.002583075,1.0000%,15.7895%,0,0,,,
112500,1,215,394.7197432,10000,19,9900,22,0.002583075,1.0000%,15.7895%,0,0,,,
115797,1,190,369.7197432,10000,19,9900,22,0.002583075,1.0000%,15.7895%,0,0,,,
117577,1,175,354.7197432,10000,19,9900,22,0.002583075,1.0000%,15.7895%,0,0,,,
118634,0,5,371.9509542,49300,38,48800,44,0.002585649,1.0142%,15.7895%,0,0,,,
103801,1,270,390.6477696,6400,13,6300,15,0.00258659,1.5625%,15.3846%,0,0,,,
105554,1,196,375.7197432,9600,19,9500,22,0.002590731,1.0417%,15.7895%,0,0,,,
114033,1,194,373.6195903,8796,19,8700,22,0.00260028,1.0914%,15.7895%,0,0,,,
108614,1,169,407.7917167,14000,25,13900,29,0.002605918,0.7143%,16.0000%,0,0,,,
115272,1,274,394.4725021,5693,13,5600,15,0.002607038,1.6336%,15.3846%,0,0,,,
104790,0,226,405.7197432,8800,19,8700,22,0.002609294,1.1364%,15.7895%,0,0,,,
105732,0,187,366.7197432,8800,19,8700,22,0.002609294,1.1364%,15.7895%,0,0,,,
116266,0,208,387.7197432,8800,19,8700,22,0.002609294,1.1364%,15.7895%,0,0,,,
103360,1,211,390.7197432,8700,19,8600,22,0.002611981,1.1494%,15.7895%,0,0,,,
103167,1,233,353.6477696,6000,13,5900,15,0.002616864,1.6667%,15.3846%,0,0,,,
105287,1,282,402.6477696,6000,13,5900,15,0.002616864,1.6667%,15.3846%,0,0,,,
106612,1,277,397.6477696,6000,13,5900,15,0.002616864,1.6667%,15.3846%,0,0,,,
101577,1,212,391.7197432,8500,19,8400,22,0.002617642,1.1765%,15.7895%,0,0,,,
113023,1,227,406.7197432,8500,19,8400,22,0.002617642,1.1765%,15.7895%,0,0,,,
114888,1,206,385.7197432,8500,19,8400,22,0.002617642,1.1765%,15.7895%,0,0,,,
115975,1,143,381.7917167,12200,25,12100,29,0.002620468,0.8197%,16.0000%,0,0,,,
112920,1,93,390.8636902,19400,31,19300,36,0.00262537,0.5155%,16.1290%,0,0,,,
115995,1,75,372.8636902,19400,31,19300,36,0.00262537,0.5155%,16.1290%,0,0,,,
104360,1,179,358.7197432,8000,19,7900,22,0.0026337,1.2500%,15.7895%,0,0,,,
101778,0,254,374.6477696,5700,13,5600,15,0.002643872,1.7544%,15.3846%,0,0,,,
108652,1,249,369.6477696,5700,13,5600,15,0.002643872,1.7544%,15.3846%,0,0,,,
110677,1,272,392.6477696,5700,13,5600,15,0.002643872,1.7544%,15.3846%,0,0,,,
112283,1,268,388.6477696,5700,13,5600,15,0.002643872,1.7544%,15.3846%,0,0,,,
117630,1,245,365.6477696,5700,13,5600,15,0.002643872,1.7544%,15.3846%,0,0,,,
101539,1,272,392.6477696,5500,13,5400,15,0.002664385,1.8182%,15.3846%,0,0,,,
102313,0,239,359.6477696,5500,13,5400,15,0.002664385,1.8182%,15.3846%,0,0,,,
103284,1,289,409.6477696,5500,13,5400,15,0.002664385,1.8182%,15.3846%,0,0,,,
110603,1,277,397.6477696,5500,13,5400,15,0.002664385,1.8182%,15.3846%,0,0,,,
116951,0,250,370.6477696,5500,13,5400,15,0.002664385,1.8182%,15.3846%,0,0,,,
105025,1,93,393.3675128,23300,31,23100,36,0.002667769,0.8584%,16.1290%,0,0,,,
102613,1,269,389.6477696,5400,13,5300,15,0.002675506,1.8519%,15.3846%,0,0,,,
110862,1,277,397.6477696,5400,13,5300,15,0.002675506,1.8519%,15.3846%,0,0,,,
112120,1,33,394.9433089,38700,37,38400,43,0.00268374,0.7752%,16.2162%,0,0,,,
101135,1,259,379.6477696,5300,13,5200,15,0.002687263,1.8868%,15.3846%,0,0,,,
105719,1,251,371.6477696,5300,13,5200,15,0.002687263,1.8868%,15.3846%,0,0,,,
100480,1,266,386.6477696,5200,13,5100,15,0.002699704,1.9231%,15.3846%,0,0,,,
115487,1,0,364.4471316,43500,37,43100,43,0.002705757,0.9195%,16.2162%,0,0,,,
104066,0,331,392.5757961,2800,8,2700,9,0.002710459,3.5714%,12.5000%,0,0,,,
105669,1,340,401.5757961,2800,8,2700,9,0.002710459,3.5714%,12.5000%,0,0,,,
117497,1,319,380.5757961,2800,8,2700,9,0.002710459,3.5714%,12.5000%,0,0,,,
106922,1,275,395.6477696,5000,13,4900,15,0.002726864,2.0000%,15.3846%,0,0,,,
116762,0,247,367.6477696,5000,13,4900,15,0.002726864,2.0000%,15.3846%,0,0,,,
105464,1,328,389.5757961,3600,7,3500,8,0.002735261,2.7778%,14.2857%,0,0,,,
111867,1,252,372.6477696,4800,13,4700,15,0.002757489,2.0833%,15.3846%,0,0,,,
104126,1,316,377.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
104221,1,302,363.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
104294,1,326,387.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
104370,1,327,388.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
104746,1,293,354.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
106285,1,294,355.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
107325,1,305,366.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
108006,1,341,402.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
108572,1,292,353.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
108717,1,347,408.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
109648,1,300,361.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
110512,1,319,380.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
113148,1,349,410.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
113340,1,300,361.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
116090,1,314,375.5757961,3500,7,3400,8,0.00277551,2.8571%,14.2857%,0,0,,,
113585,1,282,400.5195204,6115,12,6100,14,0.002783193,0.2453%,16.6667%,0,0,,,
112389,1,312,371.2222029,2006,6,2000,7,0.002785829,0.2991%,16.6667%,0,0,,,
